.chain,.iteration,.draw,variable,value
1,14,14,rtu_weekly_diff_first_diff_ar_process_noise,-0.1606598198413849
1,15,15,rtu_weekly_diff_first_diff_ar_process_noise,-0.04845327138900757
1,16,16,rtu_weekly_diff_first_diff_ar_process_noise,-0.10896705090999603
1,17,17,rtu_weekly_diff_first_diff_ar_process_noise,0.035346485674381256
1,18,18,rtu_weekly_diff_first_diff_ar_process_noise,-0.007021170109510422
1,19,19,rtu_weekly_diff_first_diff_ar_process_noise,0.01550157368183136
1,20,20,rtu_weekly_diff_first_diff_ar_process_noise,-0.08177759498357773
1,21,21,rtu_weekly_diff_first_diff_ar_process_noise,-0.03526218608021736
1,22,22,rtu_weekly_diff_first_diff_ar_process_noise,-0.013046815060079098
1,23,23,rtu_weekly_diff_first_diff_ar_process_noise,0.04467649757862091
1,24,24,rtu_weekly_diff_first_diff_ar_process_noise,-0.09671132266521454
1,25,25,rtu_weekly_diff_first_diff_ar_process_noise,0.0170338973402977
1,26,26,rtu_weekly_diff_first_diff_ar_process_noise,0.061527326703071594
1,27,27,rtu_weekly_diff_first_diff_ar_process_noise,0.08308304846286774
1,28,28,rtu_weekly_diff_first_diff_ar_process_noise,-0.07180444896221161
1,29,29,rtu_weekly_diff_first_diff_ar_process_noise,-0.053726211190223694
1,30,30,rtu_weekly_diff_first_diff_ar_process_noise,0.02456403151154518
1,31,31,rtu_weekly_diff_first_diff_ar_process_noise,0.10949188470840454
1,32,32,rtu_weekly_diff_first_diff_ar_process_noise,0.11119834333658218
1,33,33,rtu_weekly_diff_first_diff_ar_process_noise,0.06464459002017975
1,34,34,rtu_weekly_diff_first_diff_ar_process_noise,0.06460826843976974
1,35,35,rtu_weekly_diff_first_diff_ar_process_noise,0.10433737188577652
1,36,36,rtu_weekly_diff_first_diff_ar_process_noise,0.14919903874397278
1,37,37,rtu_weekly_diff_first_diff_ar_process_noise,0.10274547338485718
1,38,38,rtu_weekly_diff_first_diff_ar_process_noise,-0.10824275016784668
1,39,39,rtu_weekly_diff_first_diff_ar_process_noise,0.05274699255824089
1,40,40,rtu_weekly_diff_first_diff_ar_process_noise,-0.052177879959344864
1,41,41,rtu_weekly_diff_first_diff_ar_process_noise,-0.01917651854455471
1,42,42,rtu_weekly_diff_first_diff_ar_process_noise,-0.1399213671684265
