state,date,hosp
WA,2022/06/08,10
WA,2022/06/09,12
WA,2022/06/10,5
WA,2022/06/11,5
WA,2022/06/12,5
WA,2022/06/13,9
WA,2022/06/14,7
WA,2022/06/15,7
WA,2022/06/16,5
WA,2022/06/17,8
WA,2022/06/18,3
WA,2022/06/19,7
WA,2022/06/20,10
WA,2022/06/21,3
WA,2022/06/22,14
WA,2022/06/23,15
WA,2022/06/24,11
WA,2022/06/25,4
WA,2022/06/26,10
WA,2022/06/27,4
WA,2022/06/28,10
WA,2022/06/29,7
WA,2022/06/30,5
WA,2022/07/01,10
WA,2022/07/02,9
WA,2022/07/03,5
WA,2022/07/04,3
WA,2022/07/05,3
WA,2022/07/06,3
WA,2022/07/07,3
WA,2022/07/08,6
WA,2022/07/09,8
WA,2022/07/10,1
WA,2022/07/11,6
WA,2022/07/12,4
WA,2022/07/13,4
WA,2022/07/14,6
WA,2022/07/15,4
WA,2022/07/16,5
WA,2022/07/17,1
WA,2022/07/18,3
WA,2022/07/19,4
WA,2022/07/20,1
WA,2022/07/21,4
WA,2022/07/22,6
WA,2022/07/23,4
WA,2022/07/24,1
WA,2022/07/25,2
WA,2022/07/26,2
WA,2022/07/27,3
WA,2022/07/28,2
WA,2022/07/29,2
WA,2022/07/30,1
WA,2022/07/31,3
WA,2022/08/01,2
WA,2022/08/02,3
WA,2022/08/03,3
WA,2022/08/04,4
WA,2022/08/05,1
WA,2022/08/06,1
WA,2022/08/07,3
WA,2022/08/08,1
WA,2022/08/09,2
WA,2022/08/10,0
WA,2022/08/11,3
WA,2022/08/12,4
WA,2022/08/13,2
WA,2022/08/14,1
WA,2022/08/15,2
WA,2022/08/16,2
WA,2022/08/17,1
WA,2022/08/18,0
WA,2022/08/19,4
WA,2022/08/20,2
WA,2022/08/21,1
WA,2022/08/22,1
WA,2022/08/23,3
WA,2022/08/24,1
WA,2022/08/25,0
WA,2022/08/26,0
WA,2022/08/27,1
WA,2022/08/28,1
WA,2022/08/29,0
WA,2022/08/30,2
WA,2022/08/31,0
WA,2022/09/01,2
WA,2022/09/02,1
WA,2022/09/03,2
WA,2022/09/04,1
WA,2022/09/05,3
WA,2022/09/06,1
WA,2022/09/07,0
WA,2022/09/08,0
WA,2022/09/09,2
WA,2022/09/10,3
WA,2022/09/11,1
WA,2022/09/12,3
WA,2022/09/13,1
WA,2022/09/14,3
WA,2022/09/15,3
WA,2022/09/16,3
WA,2022/09/17,2
WA,2022/09/18,0
WA,2022/09/19,1
WA,2022/09/20,0
WA,2022/09/21,1
WA,2022/09/22,2
WA,2022/09/23,1
WA,2022/09/24,2
WA,2022/09/25,3
WA,2022/09/26,3
WA,2022/09/27,0
WA,2022/09/28,0
WA,2022/09/29,3
WA,2022/09/30,1
WA,2022/10/01,1
WA,2022/10/02,0
WA,2022/10/03,1
WA,2022/10/04,1
WA,2022/10/05,0
WA,2022/10/06,5
WA,2022/10/07,3
WA,2022/10/08,5
WA,2022/10/09,2
WA,2022/10/10,1
WA,2022/10/11,1
WA,2022/10/12,3
WA,2022/10/13,3
WA,2022/10/14,2
WA,2022/10/15,1
WA,2022/10/16,6
WA,2022/10/17,0
WA,2022/10/18,2
WA,2022/10/19,2
WA,2022/10/20,4
WA,2022/10/21,5
WA,2022/10/22,2
WA,2022/10/23,5
WA,2022/10/24,4
WA,2022/10/25,5
WA,2022/10/26,5
WA,2022/10/27,6
WA,2022/10/28,4
WA,2022/10/29,4
WA,2022/10/30,7
WA,2022/10/31,4
WA,2022/11/01,3
WA,2022/11/02,3
WA,2022/11/03,10
WA,2022/11/04,7
WA,2022/11/05,9
WA,2022/11/06,6
WA,2022/11/07,12
WA,2022/11/08,11
WA,2022/11/09,13
WA,2022/11/10,13
WA,2022/11/11,14
WA,2022/11/12,20
WA,2022/11/13,22
WA,2022/11/14,22
WA,2022/11/15,30
WA,2022/11/16,32
WA,2022/11/17,44
WA,2022/11/18,52
WA,2022/11/19,41
WA,2022/11/20,49
WA,2022/11/21,46
WA,2022/11/22,84
WA,2022/11/23,83
WA,2022/11/24,98
WA,2022/11/25,91
WA,2022/11/26,93
WA,2022/11/27,110
WA,2022/11/28,111
WA,2022/11/29,101
WA,2022/11/30,112
WA,2022/12/01,114
WA,2022/12/02,95
WA,2022/12/03,89
WA,2022/12/04,94
WA,2022/12/05,92
WA,2022/12/06,101
WA,2022/12/07,97
WA,2022/12/08,84
WA,2022/12/09,76
WA,2022/12/10,137
WA,2022/12/11,120
WA,2022/12/12,130
WA,2022/12/13,123
WA,2022/12/14,133
WA,2022/12/15,122
WA,2022/12/16,65
WA,2022/12/17,70
WA,2022/12/18,70
WA,2022/12/19,68
WA,2022/12/20,67
WA,2022/12/21,53
WA,2022/12/22,51
WA,2022/12/23,51
WA,2022/12/24,45
WA,2022/12/25,52
WA,2022/12/26,38
WA,2022/12/27,78
WA,2022/12/28,55
WA,2022/12/29,57
WA,2022/12/30,63
WA,2022/12/31,41
WA,2023/01/01,48
WA,2023/01/02,44
WA,2023/01/03,29
WA,2023/01/04,42
WA,2023/01/05,29
WA,2023/01/06,18
WA,2023/01/07,21
WA,2023/01/08,25
WA,2023/01/09,25
WA,2023/01/10,19
WA,2023/01/11,22
WA,2023/01/12,15
WA,2023/01/13,16
WA,2023/01/14,22
WA,2023/01/15,14
WA,2023/01/16,12
WA,2023/01/17,9
WA,2023/01/18,10
WA,2023/01/19,9
WA,2023/01/20,12
WA,2023/01/21,11
WA,2023/01/22,17
WA,2023/01/23,9
WA,2023/01/24,10
WA,2023/01/25,7
WA,2023/01/26,8
WA,2023/01/27,8
WA,2023/01/28,7
WA,2023/01/29,7
WA,2023/01/30,3
WA,2023/01/31,5
WA,2023/02/01,7
WA,2023/02/02,3
WA,2023/02/03,8
WA,2023/02/04,9
WA,2023/02/05,9
WA,2023/02/06,6
WA,2023/02/07,5
WA,2023/02/08,11
WA,2023/02/09,6
WA,2023/02/10,7
WA,2023/02/11,3
WA,2023/02/12,4
WA,2023/02/13,2
WA,2023/02/14,4
WA,2023/02/15,8
WA,2023/02/16,6
WA,2023/02/17,2
WA,2023/02/18,5
WA,2023/02/19,10
WA,2023/02/20,4
WA,2023/02/21,2
WA,2023/02/22,9
WA,2023/02/23,6
WA,2023/02/24,3
WA,2023/02/25,4
WA,2023/02/26,6
WA,2023/02/27,11
WA,2023/02/28,10
WA,2023/03/01,9
WA,2023/03/02,4
WA,2023/03/03,11
WA,2023/03/04,7
WA,2023/03/05,5
WA,2023/03/06,9
WA,2023/03/07,8
WA,2023/03/08,10
WA,2023/03/09,5
WA,2023/03/10,3
WA,2023/03/11,7
WA,2023/03/12,0
WA,2023/03/13,4
WA,2023/03/14,4
WA,2023/03/15,2
WA,2023/03/16,7
WA,2023/03/17,6
WA,2023/03/18,5
WA,2023/03/19,2
WA,2023/03/20,5
WA,2023/03/21,7
WA,2023/03/22,7
WA,2023/03/23,3
WA,2023/03/24,1
WA,2023/03/25,3
WA,2023/03/26,2
WA,2023/03/27,7
WA,2023/03/28,7
WA,2023/03/29,1
WA,2023/03/30,2
WA,2023/03/31,7
WA,2023/04/01,6
WA,2023/04/02,3
WA,2023/04/03,4
WA,2023/04/04,1
WA,2023/04/05,2
WA,2023/04/06,6
WA,2023/04/07,5
WA,2023/04/08,5
WA,2023/04/09,0
WA,2023/04/10,4
WA,2023/04/11,5
WA,2023/04/12,5
WA,2023/04/13,9
WA,2023/04/14,2
WA,2023/04/15,2
WA,2023/04/16,5
WA,2023/04/17,2
WA,2023/04/18,3
WA,2023/04/19,1
WA,2023/04/20,4
WA,2023/04/21,2
WA,2023/04/22,1
WA,2023/04/23,3
WA,2023/04/24,2
WA,2023/04/25,1
WA,2023/04/26,3
WA,2023/04/27,2
WA,2023/04/28,2
WA,2023/04/29,1
WA,2023/04/30,0
WA,2023/05/01,5
WA,2023/05/02,2
WA,2023/05/03,2
WA,2023/05/04,1
WA,2023/05/05,2
WA,2023/05/06,1
WA,2023/05/07,1
WA,2023/05/08,0
WA,2023/05/09,3
WA,2023/05/10,2
WA,2023/05/11,1
WA,2023/05/12,3
WA,2023/05/13,0
WA,2023/05/14,3
WA,2023/05/15,1
WA,2023/05/16,2
WA,2023/05/17,3
WA,2023/05/18,0
WA,2023/05/19,3
WA,2023/05/20,1
WA,2023/05/21,2
WA,2023/05/22,0
WA,2023/05/23,4
WA,2023/05/24,2
WA,2023/05/25,0
WA,2023/05/26,2
WA,2023/05/27,5
WA,2023/05/28,1
WA,2023/05/29,4
WA,2023/05/30,1
WA,2023/05/31,4
WA,2023/06/01,4
WA,2023/06/02,2
WA,2023/06/03,1
WA,2023/06/04,3
WA,2023/06/05,2
WA,2023/06/06,2
WA,2023/06/07,8
WA,2023/06/08,9
WA,2023/06/09,6
WA,2023/06/10,2
WA,2023/06/11,3
WA,2023/06/12,6
WA,2023/06/13,3
WA,2023/06/14,0
WA,2023/06/15,2
WA,2023/06/16,5
WA,2023/06/17,1
WA,2023/06/18,1
WA,2023/06/19,2
WA,2023/06/20,4
WA,2023/06/21,6
WA,2023/06/22,3
WA,2023/06/23,0
WA,2023/06/24,1
WA,2023/06/25,2
WA,2023/06/26,3
WA,2023/06/27,3
WA,2023/06/28,0
WA,2023/06/29,5
WA,2023/06/30,3
WA,2023/07/01,3
WA,2023/07/02,2
WA,2023/07/03,1
WA,2023/07/04,2
WA,2023/07/05,3
WA,2023/07/06,3
WA,2023/07/07,4
WA,2023/07/08,3
WA,2023/07/09,2
WA,2023/07/10,4
WA,2023/07/11,1
WA,2023/07/12,4
WA,2023/07/13,3
WA,2023/07/14,3
WA,2023/07/15,2
WA,2023/07/16,4
WA,2023/07/17,2
WA,2023/07/18,2
WA,2023/07/19,5
WA,2023/07/20,1
WA,2023/07/21,2
WA,2023/07/22,2
WA,2023/07/23,3
WA,2023/07/24,3
WA,2023/07/25,1
WA,2023/07/26,4
WA,2023/07/27,1
WA,2023/07/28,1
WA,2023/07/29,5
WA,2023/07/30,5
WA,2023/07/31,3
WA,2023/08/01,3
WA,2023/08/02,1
WA,2023/08/03,1
WA,2023/08/04,2
WA,2023/08/05,5
WA,2023/08/06,3
WA,2023/08/07,3
WA,2023/08/08,2
WA,2023/08/09,1
WA,2023/08/10,3
WA,2023/08/11,3
WA,2023/08/12,2
WA,2023/08/13,4
WA,2023/08/14,2
WA,2023/08/15,6
WA,2023/08/16,5
WA,2023/08/17,4
WA,2023/08/18,2
WA,2023/08/19,2
WA,2023/08/20,3
WA,2023/08/21,4
WA,2023/08/22,4
WA,2023/08/23,3
WA,2023/08/24,3
WA,2023/08/25,0
WA,2023/08/26,3
WA,2023/08/27,8
WA,2023/08/28,2
WA,2023/08/29,8
WA,2023/08/30,3
WA,2023/08/31,4
WA,2023/09/01,8
WA,2023/09/02,9
WA,2023/09/03,4
WA,2023/09/04,1
WA,2023/09/05,8
WA,2023/09/06,2
WA,2023/09/07,12
WA,2023/09/08,3
WA,2023/09/09,7
WA,2023/09/10,3
WA,2023/09/11,5
WA,2023/09/12,4
WA,2023/09/13,2
WA,2023/09/14,0
WA,2023/09/15,0
WA,2023/09/16,1
WA,2023/09/17,1
WA,2023/09/18,1
WA,2023/09/19,1
WA,2023/09/20,0
WA,2023/09/21,2
WA,2023/09/22,0
WA,2023/09/23,1
WA,2023/09/24,0
WA,2023/09/25,1
WA,2023/09/26,2
WA,2023/09/27,1
WA,2023/09/28,2
WA,2023/09/29,1
WA,2023/09/30,5
WA,2023/10/01,1
WA,2023/10/02,0
WA,2023/10/03,0
WA,2023/10/04,1
WA,2023/10/05,1
WA,2023/10/06,1
WA,2023/10/07,0
WA,2023/10/08,1
WA,2023/10/09,2
WA,2023/10/10,2
WA,2023/10/11,2
WA,2023/10/12,1
WA,2023/10/13,2
WA,2023/10/14,3
WA,2023/10/15,0
WA,2023/10/16,1
WA,2023/10/17,3
WA,2023/10/18,1
WA,2023/10/19,1
WA,2023/10/20,2
WA,2023/10/21,3
WA,2023/10/22,1
WA,2023/10/23,1
WA,2023/10/24,1
WA,2023/10/25,0
WA,2023/10/26,2
WA,2023/10/27,2
WA,2023/10/28,1
WA,2023/10/29,0
WA,2023/10/30,0
WA,2023/10/31,1
WA,2023/11/01,2
WA,2023/11/02,3
WA,2023/11/03,6
WA,2023/11/04,5
WA,2023/11/05,1
WA,2023/11/06,6
WA,2023/11/07,0
WA,2023/11/08,2
WA,2023/11/09,4
WA,2023/11/10,2
WA,2023/11/11,2
WA,2023/11/12,2
WA,2023/11/13,4
WA,2023/11/14,7
WA,2023/11/15,5
WA,2023/11/16,7
WA,2023/11/17,4
WA,2023/11/18,4
WA,2023/11/19,5
WA,2023/11/20,3
WA,2023/11/21,4
WA,2023/11/22,7
WA,2023/11/23,4
WA,2023/11/24,7
WA,2023/11/25,6
WA,2023/11/26,7
WA,2023/11/27,15
WA,2023/11/28,11
WA,2023/11/29,9
WA,2023/11/30,16
WA,2023/12/01,9
WA,2023/12/02,7
WA,2023/12/03,7
WA,2023/12/04,11
WA,2023/12/05,10
WA,2023/12/06,14
WA,2023/12/07,12
WA,2023/12/08,12
WA,2023/12/09,17
WA,2023/12/10,10
WA,2023/12/11,19
WA,2023/12/12,14
WA,2023/12/13,15
WA,2023/12/14,18
WA,2023/12/15,17
WA,2023/12/16,16
WA,2023/12/17,12
WA,2023/12/18,19
WA,2023/12/19,19
WA,2023/12/20,29
WA,2023/12/21,37
WA,2023/12/22,25
WA,2023/12/23,14
WA,2023/12/24,23
WA,2023/12/25,24
WA,2023/12/26,34
WA,2023/12/27,22
WA,2023/12/28,40
WA,2023/12/29,38
WA,2023/12/30,30
WA,2023/12/31,29
WA,2024/01/01,19
WA,2024/01/02,36
WA,2024/01/03,39
WA,2024/01/04,26
WA,2024/01/05,30
WA,2024/01/06,30
WA,2024/01/07,24
WA,2024/01/08,23
WA,2024/01/09,22
WA,2024/01/10,23
WA,2024/01/11,24
WA,2024/01/12,25
WA,2024/01/13,20
WA,2024/01/14,21
WA,2024/01/15,19
WA,2024/01/16,25
WA,2024/01/17,24
WA,2024/01/18,21
WA,2024/01/19,18
WA,2024/01/20,17
WA,2024/01/21,14
WA,2024/01/22,23
WA,2024/01/23,15
WA,2024/01/24,16
WA,2024/01/25,23
WA,2024/01/26,19
WA,2024/01/27,10
WA,2024/01/28,15
WA,2024/01/29,21
WA,2024/01/30,16
WA,2024/01/31,17
WA,2024/02/01,11
WA,2024/02/02,18
WA,2024/02/03,7
WA,2024/02/04,9
WA,2024/02/05,15
WA,2024/02/06,11
WA,2024/02/07,15
WA,2024/02/08,17
WA,2024/02/09,5
WA,2024/02/10,8
WA,2024/02/11,9
WA,2024/02/12,7
WA,2024/02/13,6
WA,2024/02/14,6
WA,2024/02/15,15
WA,2024/02/16,17
WA,2024/02/17,13
WA,2024/02/18,9
WA,2024/02/19,16
WA,2024/02/20,12
WA,2024/02/21,13
WA,2024/02/22,21
WA,2024/02/23,14
WA,2024/02/24,14
WA,2024/02/25,11
WA,2024/02/26,12
WA,2024/02/27,13
WA,2024/02/28,11
WA,2024/02/29,12
WA,2024/03/01,7
WA,2024/03/02,10
WA,2024/03/03,7
WA,2024/03/04,13
WA,2024/03/05,8
WA,2024/03/06,9
WA,2024/03/07,6
WA,2024/03/08,3
WA,2024/03/09,10
WA,2024/03/10,9
WA,2024/03/11,13
WA,2024/03/12,21
WA,2024/03/13,8
WA,2024/03/14,11
WA,2024/03/15,10
WA,2024/03/16,13
WA,2024/03/17,12
WA,2024/03/18,12
WA,2024/03/19,8
WA,2024/03/20,14
WA,2024/03/21,15
WA,2024/03/22,10
WA,2024/03/23,10
WA,2024/03/24,10
WA,2024/03/25,6
WA,2024/03/26,14
WA,2024/03/27,8
WA,2024/03/28,6
WA,2024/03/29,6
WA,2024/03/30,6
WA,2024/03/31,5
WA,2024/04/01,8
WA,2024/04/02,4
WA,2024/04/03,10
WA,2024/04/04,6
WA,2024/04/05,7
WA,2024/04/06,3
WA,2024/04/07,5
WA,2024/04/08,6
WA,2024/04/09,8
WA,2024/04/10,9
WA,2024/04/11,4
WA,2024/04/12,3
WA,2024/04/13,7
WA,2024/04/14,5
WA,2024/04/15,1
WA,2024/04/16,6
WA,2024/04/17,4
WA,2024/04/18,3
WA,2024/04/19,3
WA,2024/04/20,4
WA,2024/04/21,6
WA,2024/04/22,4
WA,2024/04/23,3
WA,2024/04/24,7
WA,2024/04/25,7
WA,2024/04/26,6
WA,2024/04/27,4
WI,2020/03/01,
WI,2020/03/02,
WI,2020/03/03,
WI,2020/03/04,
WI,2020/03/05,
WI,2020/03/06,
WI,2020/03/07,
WI,2020/03/08,
WI,2020/03/09,
WI,2020/03/10,
WI,2020/03/11,
WI,2020/03/12,
WI,2020/03/13,
WI,2020/03/14,
WI,2020/03/15,
WI,2020/03/16,
WI,2020/03/17,
WI,2020/03/18,
WI,2020/03/19,
WI,2020/03/20,
WI,2020/03/21,
WI,2020/03/22,
WI,2020/03/23,
WI,2020/03/24,
WI,2020/03/25,
WI,2020/03/26,
WI,2020/03/27,
WI,2020/03/28,
WI,2020/03/29,
WI,2020/03/30,
WI,2020/03/31,
WI,2020/04/01,
WI,2020/04/02,
WI,2020/04/03,
WI,2020/04/04,
WI,2020/04/05,
WI,2020/04/06,
WI,2020/04/07,
WI,2020/04/08,
WI,2020/04/09,
WI,2020/04/10,
WI,2020/04/11,
WI,2020/04/12,
WI,2020/04/13,
WI,2020/04/14,
WI,2020/04/15,
WI,2020/04/16,
WI,2020/04/17,
WI,2020/04/18,
WI,2020/04/19,
WI,2020/04/20,
WI,2020/04/21,
WI,2020/04/22,
WI,2020/04/23,
WI,2020/04/24,
WI,2020/04/25,
WI,2020/04/26,
WI,2020/04/27,
WI,2020/04/28,
WI,2020/04/29,
WI,2020/04/30,
WI,2020/05/01,
WI,2020/05/02,
WI,2020/05/03,
WI,2020/05/04,
WI,2020/05/05,
WI,2020/05/06,
WI,2020/05/07,
WI,2020/05/08,
WI,2020/05/09,
WI,2020/05/10,
WI,2020/05/11,
WI,2020/05/12,
WI,2020/05/13,
WI,2020/05/14,
WI,2020/05/15,
WI,2020/05/16,
WI,2020/05/17,
WI,2020/05/18,
WI,2020/05/19,
WI,2020/05/20,
WI,2020/05/21,
WI,2020/05/22,
WI,2020/05/23,
WI,2020/05/24,
WI,2020/05/25,
WI,2020/05/26,
WI,2020/05/27,
WI,2020/05/28,
WI,2020/05/29,
WI,2020/05/30,
WI,2020/05/31,
WI,2020/06/01,
WI,2020/06/02,
WI,2020/06/03,
WI,2020/06/04,
WI,2020/06/05,
WI,2020/06/06,
WI,2020/06/07,
WI,2020/06/08,
WI,2020/06/09,
WI,2020/06/10,
WI,2020/06/11,
WI,2020/06/12,
WI,2020/06/13,
WI,2020/06/14,
WI,2020/06/15,
WI,2020/06/16,
WI,2020/06/17,
WI,2020/06/18,
WI,2020/06/19,
WI,2020/06/20,
WI,2020/06/21,
WI,2020/06/22,
WI,2020/06/23,
WI,2020/06/24,
WI,2020/06/25,
WI,2020/06/26,
WI,2020/06/27,
WI,2020/06/28,
WI,2020/06/29,
WI,2020/06/30,
WI,2020/07/01,
WI,2020/07/02,
WI,2020/07/03,
WI,2020/07/04,
WI,2020/07/05,
WI,2020/07/06,
WI,2020/07/07,
WI,2020/07/08,
WI,2020/07/09,
WI,2020/07/10,
WI,2020/07/11,
WI,2020/07/12,
WI,2020/07/13,
WI,2020/07/14,
WI,2020/07/15,
WI,2020/07/16,
WI,2020/07/17,
WI,2020/07/18,
WI,2020/07/19,
WI,2020/07/20,
WI,2020/07/21,
WI,2020/07/22,
WI,2020/07/23,
WI,2020/07/24,
WI,2020/07/25,
WI,2020/07/26,
WI,2020/07/27,
WI,2020/07/28,
WI,2020/07/29,
WI,2020/07/30,
WI,2020/07/31,
WI,2020/08/01,
WI,2020/08/02,
WI,2020/08/03,
WI,2020/08/04,
WI,2020/08/05,
WI,2020/08/06,
WI,2020/08/07,
WI,2020/08/08,
WI,2020/08/09,
WI,2020/08/10,
WI,2020/08/11,
WI,2020/08/12,
WI,2020/08/13,
WI,2020/08/14,
WI,2020/08/15,
WI,2020/08/16,
WI,2020/08/17,
WI,2020/08/18,
WI,2020/08/19,
WI,2020/08/20,
WI,2020/08/21,
WI,2020/08/22,
WI,2020/08/23,
WI,2020/08/24,
WI,2020/08/25,
WI,2020/08/26,
WI,2020/08/27,
WI,2020/08/28,
WI,2020/08/29,
WI,2020/08/30,
WI,2020/08/31,
WI,2020/09/01,
WI,2020/09/02,
WI,2020/09/03,
WI,2020/09/04,
WI,2020/09/05,
WI,2020/09/06,
WI,2020/09/07,
WI,2020/09/08,
WI,2020/09/09,
WI,2020/09/10,
WI,2020/09/11,
WI,2020/09/12,
WI,2020/09/13,
WI,2020/09/14,
WI,2020/09/15,
WI,2020/09/16,
WI,2020/09/17,
WI,2020/09/18,
WI,2020/09/19,
WI,2020/09/20,
WI,2020/09/21,
WI,2020/09/22,
WI,2020/09/23,
WI,2020/09/24,
WI,2020/09/25,
WI,2020/09/26,
WI,2020/09/27,
WI,2020/09/28,
WI,2020/09/29,
WI,2020/09/30,
WI,2020/10/01,
WI,2020/10/02,
WI,2020/10/03,
WI,2020/10/04,
WI,2020/10/05,
WI,2020/10/06,
WI,2020/10/07,0
WI,2020/10/08,0
WI,2020/10/09,0
WI,2020/10/10,0
WI,2020/10/11,0
WI,2020/10/12,0
WI,2020/10/13,0
WI,2020/10/14,0
WI,2020/10/15,
WI,2020/10/16,0
WI,2020/10/17,0
WI,2020/10/18,0
WI,2020/10/19,0
WI,2020/10/20,0
WI,2020/10/21,0
WI,2020/10/22,0
WI,2020/10/23,0
WI,2020/10/24,0
WI,2020/10/25,0
WI,2020/10/26,1
WI,2020/10/27,0
WI,2020/10/28,0
WI,2020/10/29,0
WI,2020/10/30,0
WI,2020/10/31,0
WI,2020/11/01,0
WI,2020/11/02,1
WI,2020/11/03,0
WI,2020/11/04,4
WI,2020/11/05,2
WI,2020/11/06,1
WI,2020/11/07,1
WI,2020/11/08,0
WI,2020/11/09,2
WI,2020/11/10,1
WI,2020/11/11,0
WI,2020/11/12,0
WI,2020/11/13,1
WI,2020/11/14,0
WI,2020/11/15,0
WI,2020/11/16,0
WI,2020/11/17,0
WI,2020/11/18,0
WI,2020/11/19,0
WI,2020/11/20,0
WI,2020/11/21,0
WI,2020/11/22,1
WI,2020/11/23,0
WI,2020/11/24,0
WI,2020/11/25,2
WI,2020/11/26,1
WI,2020/11/27,0
WI,2020/11/28,0
WI,2020/11/29,0
WI,2020/11/30,0
WI,2020/12/01,0
WI,2020/12/02,0
WI,2020/12/03,0
WI,2020/12/04,0
WI,2020/12/05,0
WI,2020/12/06,0
WI,2020/12/07,1
WI,2020/12/08,0
WI,2020/12/09,0
WI,2020/12/10,0
WI,2020/12/11,0
WI,2020/12/12,0
WI,2020/12/13,0
WI,2020/12/14,0
WI,2020/12/15,0
WI,2020/12/16,0
WI,2020/12/17,0
WI,2020/12/18,2
WI,2020/12/19,0
WI,2020/12/20,0
WI,2020/12/21,0
WI,2020/12/22,1
WI,2020/12/23,0
WI,2020/12/24,1
WI,2020/12/25,0
WI,2020/12/26,0
WI,2020/12/27,0
WI,2020/12/28,0
WI,2020/12/29,0
WI,2020/12/30,0
WI,2020/12/31,0
WI,2021/01/01,0
WI,2021/01/02,0
WI,2021/01/03,0
WI,2021/01/04,0
WI,2021/01/05,0
WI,2021/01/06,0
WI,2021/01/07,0
WI,2021/01/08,0
WI,2021/01/09,0
WI,2021/01/10,0
WI,2021/01/11,0
WI,2021/01/12,1
WI,2021/01/13,0
WI,2021/01/14,0
WI,2021/01/15,0
WI,2021/01/16,0
WI,2021/01/17,0
WI,2021/01/18,0
WI,2021/01/19,0
WI,2021/01/20,0
WI,2021/01/21,0
WI,2021/01/22,0
WI,2021/01/23,0
WI,2021/01/24,0
WI,2021/01/25,0
WI,2021/01/26,2
WI,2021/01/27,0
WI,2021/01/28,1
WI,2021/01/29,0
WI,2021/01/30,0
WI,2021/01/31,1
WI,2021/02/01,1
WI,2021/02/02,0
WI,2021/02/03,0
WI,2021/02/04,1
WI,2021/02/05,1
WI,2021/02/06,1
WI,2021/02/07,1
WI,2021/02/08,0
WI,2021/02/09,0
WI,2021/02/10,0
WI,2021/02/11,0
WI,2021/02/12,0
WI,2021/02/13,0
WI,2021/02/14,0
WI,2021/02/15,0
WI,2021/02/16,1
WI,2021/02/17,11
WI,2021/02/18,0
WI,2021/02/19,0
WI,2021/02/20,0
WI,2021/02/21,0
WI,2021/02/22,0
WI,2021/02/23,0
WI,2021/02/24,1
WI,2021/02/25,0
WI,2021/02/26,1
WI,2021/02/27,0
WI,2021/02/28,0
WI,2021/03/01,0
WI,2021/03/02,1
WI,2021/03/03,0
WI,2021/03/04,0
WI,2021/03/05,0
WI,2021/03/06,0
WI,2021/03/07,0
WI,2021/03/08,0
WI,2021/03/09,0
WI,2021/03/10,0
WI,2021/03/11,0
WI,2021/03/12,0
WI,2021/03/13,1
WI,2021/03/14,0
WI,2021/03/15,0
WI,2021/03/16,0
WI,2021/03/17,0
WI,2021/03/18,2
WI,2021/03/19,0
WI,2021/03/20,0
WI,2021/03/21,0
WI,2021/03/22,0
WI,2021/03/23,0
WI,2021/03/24,0
WI,2021/03/25,0
WI,2021/03/26,0
WI,2021/03/27,1
WI,2021/03/28,0
WI,2021/03/29,0
WI,2021/03/30,0
WI,2021/03/31,0
WI,2021/04/01,0
WI,2021/04/02,1
WI,2021/04/03,0
WI,2021/04/04,0
WI,2021/04/05,0
WI,2021/04/06,0
WI,2021/04/07,0
WI,2021/04/08,0
WI,2021/04/09,0
WI,2021/04/10,0
WI,2021/04/11,0
WI,2021/04/12,0
WI,2021/04/13,0
WI,2021/04/14,0
WI,2021/04/15,0
WI,2021/04/16,0
WI,2021/04/17,0
WI,2021/04/18,0
WI,2021/04/19,0
WI,2021/04/20,0
WI,2021/04/21,0
WI,2021/04/22,0
WI,2021/04/23,1
WI,2021/04/24,0
WI,2021/04/25,0
WI,2021/04/26,0
WI,2021/04/27,0
WI,2021/04/28,0
WI,2021/04/29,0
WI,2021/04/30,3
WI,2021/05/01,1
WI,2021/05/02,0
WI,2021/05/03,0
WI,2021/05/04,0
WI,2021/05/05,0
WI,2021/05/06,0
WI,2021/05/07,0
WI,2021/05/08,0
WI,2021/05/09,0
WI,2021/05/10,0
WI,2021/05/11,0
WI,2021/05/12,0
WI,2021/05/13,0
WI,2021/05/14,0
WI,2021/05/15,1
WI,2021/05/16,0
WI,2021/05/17,0
WI,2021/05/18,0
WI,2021/05/19,0
WI,2021/05/20,0
WI,2021/05/21,0
WI,2021/05/22,0
WI,2021/05/23,0
WI,2021/05/24,0
WI,2021/05/25,0
WI,2021/05/26,0
WI,2021/05/27,1
WI,2021/05/28,1
WI,2021/05/29,1
WI,2021/05/30,1
WI,2021/05/31,1
WI,2021/06/01,0
WI,2021/06/02,0
WI,2021/06/03,0
WI,2021/06/04,0
WI,2021/06/05,0
WI,2021/06/06,0
WI,2021/06/07,0
WI,2021/06/08,0
WI,2021/06/09,0
WI,2021/06/10,0
WI,2021/06/11,0
WI,2021/06/12,1
WI,2021/06/13,0
WI,2021/06/14,0
WI,2021/06/15,0
WI,2021/06/16,0
WI,2021/06/17,0
WI,2021/06/18,0
WI,2021/06/19,0
WI,2021/06/20,0
WI,2021/06/21,0
WI,2021/06/22,0
WI,2021/06/23,0
WI,2021/06/24,0
WI,2021/06/25,0
WI,2021/06/26,0
WI,2021/06/27,0
WI,2021/06/28,0
WI,2021/06/29,0
WI,2021/06/30,0
WI,2021/07/01,0
WI,2021/07/02,0
WI,2021/07/03,0
WI,2021/07/04,0
WI,2021/07/05,0
WI,2021/07/06,0
WI,2021/07/07,0
